CP\J	0	0.1	0.2	0.3	0.4	0.5	0.6	0.7	0.8	0.9	1	1.1	1.2	1.3	1.4	1.5	1.6	1.7	1.8	1.9	2	2.1	2.2	2.3	2.4	2.5	2.6	2.7	2.8	2.9
0.02	0.0032	0.2918	0.4907	0.5882	0.5559	0.5256	0.4278	0.3149																						
0.03	0.0027	0.269	0.4762	0.6034	0.6725	0.7139	0.7368	0.7052	0.6802	0.632	0.5486	0.472	0.3476	0.2263																
0.04	0.0024	0.2438	0.4503	0.5964	0.686	0.7283	0.753	0.7963	0.7872	0.7525	0.7164	0.6826	0.6387	0.5591	0.4884	0.3804	0.1746													
0.05	0.0021	0.2237	0.4208	0.5665	0.666	0.7332	0.7692	0.8038	0.8204	0.8197	0.8098	0.767	0.7291	0.7164	0.6675	0.6096	0.5203	0.4658	0.3648		0.1105									
0.06	0.0019	0.2036	0.3923	0.538	0.6404	0.7129	0.7636	0.7997	0.8189	0.8299	0.8355	0.8256	0.8027	0.783	0.7515	0.712	0.671	0.6159	0.5516	0.4862	0.3999	0.3148	0.0498							
0.07	0.0017	0.1859	0.3645	0.51	0.6156	0.6918	0.7468	0.7864	0.8141	0.8302	0.8372	0.8428	0.8351	0.8248	0.8043	0.7764	0.7426	0.6985	0.6632	0.6014	0.555	0.5099	0.4356	0.362	0.2868	0.2103				
0.08	0.0015	0.1708	0.3406	0.483	0.5909	0.6702	0.7288	0.7715	0.8027	0.8249	0.8388	0.8462	0.8481	0.8414	0.83	0.815	0.7899	0.7659	0.7277	0.6976	0.6548	0.6086	0.5421	0.4883	0.4318	0.3709				
0.09	0.0014	0.157	0.3179	0.4564	0.5659	0.6489	0.7106	0.7563	0.7902	0.8156	0.8333	0.8453	0.8505	0.8517	0.847	0.8348	0.8222	0.8016	0.7748	0.7511	0.7196	0.6844	0.6468	0.6056	0.5622	0.5167	0.4684	0.3046		
0.1	0.0013	0.1452	0.2972	0.4317	0.5409	0.6271	0.6921	0.7407	0.7772	0.8049	0.8255	0.8401	0.8499	0.8536	0.853	0.8493	0.8381	0.8241	0.809	0.7876	0.7624	0.7344	0.7031	0.6689	0.6325	0.594	0.5369	0.4968	0.4611	0.4211
0.11	0.0012	0.1336	0.2768	0.4085	0.516	0.6051	0.6732	0.7248	0.7638	0.7935	0.8165	0.8337	0.8456	0.8535	0.8567	0.855	0.8514	0.8425	0.8281	0.8148	0.7958	0.7733	0.7484	0.7208	0.691	0.6589	0.6054	0.5649	0.5262	0.5092
0.12	0.0011	0.1233	0.2572	0.3853	0.4924	0.5819	0.6543	0.7085	0.75	0.7819	0.8068	0.826	0.8404	0.8501	0.856	0.859	0.8572	0.8518	0.8429	0.8326	0.818	0.8006	0.7794	0.7564	0.7314	0.7048	0.6739	0.6329	0.5913	0.5745
