CP\J	0	0.1	0.2	0.3	0.4	0.5	0.6	0.7	0.8	0.9	1	1.1	1.2	1.3	1.4	1.5	1.6	1.7	1.8	1.9	2	2.1	2.2	2.3	2.4	2.5	2.6	2.7	2.8	2.9
0.02	0.0032	0.2884	0.4806	0.5615	0.4951																									
0.03	0.0027	0.2694	0.4772	0.6026	0.6641	0.7005	0.7201	0.686	0.6548	0.6048	0.5123	0.4282	0.2934	0.1651																
0.04	0.0024	0.2439	0.4503	0.5967	0.6911	0.7292	0.7487	0.7839	0.7943	0.7509	0.7077	0.6677	0.6352	0.5435	0.4795	0.3532														
0.05	0.0021	0.2223	0.42	0.5673	0.6673	0.7343	0.7773	0.7889	0.8196	0.822	0.8115	0.7739	0.7276	0.6917	0.6633	0.6024	0.5155	0.4556	0.3392											
0.06	0.0019	0.2008	0.3898	0.5377	0.6412	0.7144	0.7653	0.7939	0.8222	0.8316	0.8358	0.8292	0.8159	0.7692	0.7545	0.711	0.6695	0.6156	0.5552	0.4674	0.3806	0.0671								
0.07	0.0017	0.1839	0.3621	0.5084	0.6156	0.6927	0.7484	0.7882	0.8166	0.8351	0.8407	0.8425	0.8419	0.8277	0.8103	0.7838	0.7445	0.7036	0.6668	0.6095	0.5604	0.485	0.409	0.3295	0.2467					
0.08	0.0015	0.1684	0.3362	0.4797	0.5898	0.6707	0.7301	0.7735	0.8048	0.8278	0.8424	0.8477	0.8519	0.8485	0.836	0.8188	0.7995	0.7712	0.7306	0.6989	0.6552	0.594	0.5417	0.4864	0.4263					
0.09	0.0014	0.1552	0.3132	0.4519	0.5633	0.6485	0.7115	0.7579	0.7924	0.8174	0.8365	0.8484	0.8555	0.8558	0.8528	0.8437	0.8273	0.806	0.7856	0.7527	0.7161	0.6866	0.6459	0.6005	0.552	0.4834	0.4298	0.3786		
0.1	0.0013	0.1427	0.2929	0.4267	0.5364	0.6255	0.6923	0.7418	0.7789	0.807	0.8281	0.8435	0.8533	0.859	0.8589	0.8549	0.8462	0.8347	0.8157	0.7913	0.7658	0.7396	0.7067	0.6701	0.6296	0.5684	0.5181	0.4669	0.4183	0.3766
0.11	0.0011	0.1308	0.2727	0.402	0.5098	0.6013	0.6728	0.7256	0.765	0.7955	0.8189	0.8365	0.8494	0.8574	0.8617	0.8612	0.8579	0.8495	0.8352	0.8215	0.8018	0.7792	0.7524	0.7226	0.6903	0.6534	0.6063	0.5551	0.5033	0.4557
0.12	0.0011	0.1206	0.2528	0.3788	0.4845	0.5757	0.6521	0.7085	0.7511	0.7835	0.8089	0.8287	0.8434	0.8542	0.8608	0.8641	0.8624	0.8579	0.8514	0.8407	0.826	0.8081	0.787	0.7626	0.7344	0.7044	0.6725	0.6367	0.5883	0.5347
0.13	0.001	0.1111	0.2343	0.355	0.4611	0.5508	0.6291	0.6912	0.7365	0.7713	0.7986	0.82	0.8367	0.8492	0.858	0.8632	0.8659	0.8647	0.8596	0.8529	0.8422	0.8277	0.8108	0.7912	0.7693	0.7434	0.7141	0.6842	0.6527	0.6138
0.14	0.0009	0.1037	0.2172	0.3311	0.4375	0.5269	0.605	0.6727	0.7212	0.7586	0.7879	0.811	0.8292	0.8435	0.8542	0.8617	0.8658	0.867	0.8647	0.8609	0.8532	0.8432	0.83	0.8143	0.7948	0.7746	0.7508	0.7239	0.6939	0.6659
0.15	0.0009	0.0978	0.2035	0.3088	0.4109	0.5049	0.5816	0.6499	0.7057	0.7457	0.7768	0.8016	0.8214	0.8371	0.8492	0.8583	0.8643	0.8674	0.8683	0.8663	0.8614	0.8533	0.843	0.8304	0.8159	0.7972	0.7769	0.7561	0.7316	0.7019
0.16	0.0008	0.0924	0.1911	0.2884	0.3856	0.4795	0.5599	0.6274	0.6873	0.7319	0.7653	0.7919	0.8131	0.8302	0.8439	0.8543	0.862	0.867	0.8694	0.8691	0.8662	0.8612	0.8535	0.8436	0.8305	0.8165	0.8	0.7793	0.7592	0.7363
0.17	0.0008	0.0881	0.1815	0.273	0.361	0.4523	0.5377	0.6063	0.6666	0.7176	0.7534	0.7817	0.8046	0.823	0.8379	0.8497	0.8585	0.8648	0.8689	0.8704	0.8695	0.866	0.8602	0.8526	0.843	0.8302	0.8165	0.8005	0.781	0.7617
0.18	0.0007	0.0841	0.1736	0.2586	0.3407	0.4258	0.5113	0.5858	0.6462	0.6995	0.741	0.7712	0.7956	0.8154	0.8316	0.8444	0.8546	0.862	0.8674	0.8703	0.8708	0.8693	0.8655	0.8597	0.8514	0.8421	0.8297	0.8159	0.8007	0.7819
0.19	0.0007	0.0805	0.166	0.2475	0.324	0.4007	0.4842	0.5626	0.6265	0.6809	0.7263	0.7601	0.7863	0.8076	0.825	0.839	0.8502	0.8588	0.8651	0.8691	0.871	0.8708	0.8684	0.8644	0.8586	0.8503	0.8409	0.829	0.8152	0.8006
0.2	0.0007	0.0773	0.1595	0.2377	0.3095	0.3814	0.4572	0.5368	0.6068	0.6622	0.7099	0.7484	0.7768	0.7994	0.8179	0.8331	0.8452	0.8549	0.8622	0.8673	0.8704	0.8713	0.8705	0.8678	0.8631	0.8573	0.8488	0.8396	0.8277	0.8145
0.21	0.0006	0.074	0.1535	0.2283	0.2977	0.3633	0.4333	0.5098	0.5836	0.6436	0.6932	0.7344	0.7662	0.7909	0.8107	0.8268	0.84	0.8506	0.8588	0.8648	0.8688	0.8709	0.8711	0.8699	0.8668	0.862	0.8557	0.8472	0.838	0.8261
0.22	0.0006	0.0709	0.1476	0.2201	0.2865	0.3496	0.4138	0.4837	0.5575	0.6235	0.6759	0.7195	0.7551	0.7821	0.8031	0.8204	0.8345	0.846	0.855	0.8619	0.8667	0.8697	0.8711	0.8708	0.8689	0.8654	0.8604	0.8541	0.8455	0.8363
0.23	0.0006	0.0678	0.1419	0.2126	0.2762	0.3374	0.3964	0.459	0.5314	0.6008	0.6584	0.7042	0.7422	0.7718	0.7951	0.8135	0.8286	0.8411	0.8508	0.8585	0.8641	0.8681	0.8702	0.8711	0.8703	0.868	0.864	0.8589	0.8524	0.8438
0.24	0.0006	0.0647	0.136	0.2051	0.2672	0.3254	0.3823	0.4405	0.5056	0.5757	0.6384	0.6881	0.7284	0.7614	0.7867	0.8064	0.8226	0.8358	0.8464	0.8548	0.8612	0.8658	0.8689	0.8704	0.8706	0.8692	0.8668	0.8625	0.8574	0.8502
