CP\J	0	0.1	0.2	0.3	0.4	0.5	0.6	0.7	0.8	0.9	1	1.1	1.2	1.3	1.4	1.5	1.6	1.7	1.8	1.9	2	2.1	2.2	2.3	2.4	2.5	2.6	2.7	2.8	2.9
0.02	5	4.9	5.3	5.9	6.5																									
0.03	8.1	8.2	8.4	8.9	9.7	10.9	12.3	13.7	15.3	16.9	18.5	20.1	21.7	23.3																
0.04	10.2	10.4	10.8	11.3	12.1	13	14.1	15.5	17	18.4	19.9	21.4	23	24.5	26	27.4														
0.05	11.6	12.1	12.6	13.1	13.9	14.8	15.8	16.9	18.4	19.8	21.2	22.6	24	25.5	26.9	28.4	29.7	31.1	32.4											
0.06	13.1	13.8	14.3	14.8	15.5	16.4	17.3	18.4	19.6	20.9	22.3	23.7	25.1	26.4	27.8	29.2	30.5	31.8	33.1	34.3	35.5	40								
0.07	14.5	15	15.7	16.4	17.1	17.8	18.7	19.7	20.8	22	23.3	24.6	26	27.3	28.6	29.9	31.2	32.4	33.7	34.9	36.1	37.2	38.3	39.4	40.5					
0.08	15.7	16.2	16.9	17.6	18.4	19.1	19.9	20.9	21.9	23.1	24.3	25.5	26.8	28.1	29.3	30.6	31.9	33.1	34.3	35.4	36.6	37.7	38.8	39.8	40.9					
0.09	16.8	17.3	18	18.8	19.6	20.3	21.1	22	23	24.1	25.2	26.4	27.6	28.8	30.1	31.3	32.5	33.7	34.8	36	37.1	38.2	39.2	40.3	41.3	42.2	43.2	44.1		
0.1	18	18.4	19	19.8	20.6	21.5	22.3	23.1	24	25.1	26.1	27.3	28.4	29.6	30.8	31.9	33.1	34.3	35.4	36.5	37.6	38.6	39.7	40.7	41.7	42.6	43.5	44.4	45.3	46.1
0.11	19.2	19.6	20	20.7	21.6	22.5	23.3	24.2	25	26	27	28.1	29.2	30.3	31.5	32.6	33.7	34.8	35.9	37	38.1	39.1	40.1	41.1	42	43	43.9	44.7	45.6	46.4
0.12	20.4	20.8	21.2	21.7	22.4	23.4	24.3	25.2	26	26.9	27.9	28.9	29.9	31	32.1	33.2	34.3	35.4	36.4	37.5	38.5	39.5	40.5	41.5	42.4	43.3	44.2	45.1	45.9	46.7
0.13	21.6	22	22.4	22.7	23.3	24.2	25.2	26.1	26.9	27.8	28.7	29.7	30.7	31.7	32.8	33.8	34.9	35.9	36.9	38	39	40	40.9	41.9	42.8	43.7	44.5	45.4	46.2	47
