CP\J	0	0.1	0.2	0.3	0.4	0.5	0.6	0.7	0.8	0.9	1	1.1	1.2	1.3	1.4	1.5	1.6	1.7	1.8	1.9	2	2.1	2.2	2.3	2.4	2.5	2.6	2.7	2.8	2.9
0.02	0.0032	0.2918	0.4907	0.5882	0.5559	0.5256	0.4555	0.3588	0.2619	0.1991	0.0915																			
0.03	0.0027	0.269	0.4762	0.6034	0.6725	0.7139	0.7408	0.7076	0.6875	0.6237	0.5514	0.4829	0.3919	0.2693	0.1896															
0.04	0.0024	0.2438	0.4503	0.5964	0.686	0.7283	0.7487	0.7923	0.7745	0.7259	0.6965	0.669	0.6267	0.572	0.5034	0.4021	0.2233													
0.05	0.0021	0.2237	0.4208	0.5665	0.666	0.7332	0.7567	0.7974	0.8123	0.7932	0.7734	0.7395	0.732	0.6904	0.6598	0.6084	0.5281	0.4901	0.3895		0.2773	0.1562	0.1336							
0.06	0.0019	0.2036	0.3923	0.538	0.6404	0.7129	0.755	0.7894	0.8101	0.8045	0.806	0.8003	0.7864	0.7636	0.7289	0.6973	0.6607	0.6127	0.5624	0.496	0.4225	0.3587	0.3346	0.2752	0.1888					
0.07	0.0017	0.1859	0.3645	0.51	0.6156	0.6918	0.7365	0.7767	0.8048	0.8007	0.8129	0.8146	0.8069	0.7935	0.7784	0.7498	0.7241	0.6827	0.6533	0.599	0.5677	0.5254	0.4836	0.3962	0.3342	0.3278	0.2723	0.2292	0.1749	0.1368
0.08	0.0015	0.1708	0.3406	0.483	0.5909	0.6702	0.7171	0.7603	0.7926	0.7959	0.81	0.8167	0.8183	0.8132	0.8	0.787	0.762	0.7419	0.7154	0.6838	0.6472	0.6081	0.5739	0.5172	0.4796	0.4511	0.4074	0.3647	0.3181	0.2866
0.09	0.0014	0.157	0.3179	0.4564	0.5659	0.6489	0.6975	0.7435	0.778	0.7854	0.803	0.8147	0.8197	0.8196	0.816	0.8042	0.7927	0.7759	0.7544	0.7293	0.7036	0.6764	0.6452	0.6116	0.5775	0.5408	0.5033	0.4577	0.422	0.3931
0.1	0.0013	0.1452	0.2972	0.4317	0.5409	0.6271	0.678	0.7265	0.7635	0.7733	0.7942	0.8086	0.8183	0.8227	0.8215	0.8181	0.8078	0.7939	0.7812	0.7629	0.7412	0.7182	0.6916	0.6633	0.6334	0.603	0.5707	0.5399	0.5068	0.4796
0.11	0.0012	0.1336	0.2768	0.4085	0.516	0.6051	0.6585	0.7096	0.7487	0.7609	0.7839	0.8012	0.8132	0.8207	0.8237	0.8234	0.8176	0.8107	0.8003	0.7864	0.7707	0.7517	0.7302	0.7071	0.6823	0.6561	0.6269	0.6004	0.5751	0.5443
0.12	0.0011	0.1233	0.2572	0.3853	0.4924	0.5819	0.6394	0.6926	0.7339	0.7481	0.7732	0.7925	0.8068	0.8167	0.8231	0.8245	0.8241	0.8198	0.8121	0.8019	0.7891	0.7737	0.7559	0.7367	0.7156	0.6955	0.6713	0.6447	0.625	0.5969
0.13	0.001	0.1145	0.24	0.3618	0.4696	0.5587	0.6204	0.6756	0.719	0.7353	0.7621	0.7832	0.7996	0.8117	0.8196	0.8248	0.8265	0.8247	0.8207	0.8136	0.8038	0.7918	0.7776	0.762	0.7441	0.7233	0.7024	0.6867	0.6638	0.6394
0.14	0.0009	0.1063	0.2236	0.3398	0.4458	0.5364	0.6012	0.6585	0.704	0.7224	0.7508	0.7736	0.7914	0.8052	0.8157	0.8224	0.8263	0.8272	0.8251	0.8201	0.813	0.8036	0.7921	0.7795	0.7651	0.7489	0.7314	0.715	0.6942	0.6726
0.15	0.0009	0.0998	0.2084	0.3182	0.4211	0.5143	0.5817	0.6417	0.689	0.7095	0.7394	0.7636	0.7831	0.7985	0.8103	0.8186	0.8245	0.8273	0.8273	0.8249	0.8201	0.8131	0.8043	0.793	0.7803	0.7668	0.7525	0.7359	0.7201	0.7011
0.16	0.0008	0.094	0.1963	0.2984	0.3977	0.4911	0.5625	0.6247	0.6738	0.6965	0.7279	0.7535	0.7743	0.7911	0.8042	0.8145	0.8217	0.8262	0.8278	0.8269	0.824	0.8189	0.8122	0.804	0.7937	0.7816	0.7686	0.7563	0.7405	0.7234
